movieId,title,genres,year
128488,Wild Card,Action|Crime|Drama|Thriller,2015
128512,Paper Towns,Drama|Mystery|Romance,2015
128520,The Wedding Ringer,Comedy,2015
128542,Wyrmwood,Action|Horror|Sci-Fi,2015
128592,The Boy Next Door,Mystery|Thriller,2015
128594,Boy Meets Girl,Comedy|Drama|Romance,2015
128620,Victoria,Crime|Drama|Romance,2015
128695,The Dark Valley,Western,2014
128736,I'm Here,Drama,2010
128832,The Last Five Years,Comedy|Drama|Musical|Romance,2014
128838,Crimson Peak,Horror,2015
128842,Dragonheart 3: The Sorcerer's Curse,Action|Adventure|Fantasy,2015
128852,Chris Rock: Bigger & Blacker,Comedy,1999
128900,The Natural Love,Documentary,1996
128902,The Forgotten Space,Documentary,2010
128908,Cloudburst,Adventure|Comedy|Drama,2011
128914,Tom Segura: Completely Normal,Comedy,2014
128944,"Honey, We Shrunk Ourselves",Action|Adventure|Children|Comedy|Sci-Fi,1997
128968,Stitch! The Movie,Animation|Children|Comedy,2003
128975,Hot Tub Time Machine 2,Comedy|Sci-Fi,2015
128991,Johnny Express,Animation|Comedy|Sci-Fi,2014
129011,Eddie Izzard: Glorious,Comedy,1997
129229,Northmen - A Viking Saga,Action|Adventure,2014
129250,Superfast!,(no genres listed),2015
129313,Reality,Comedy,2014
129333,Julia,Horror|Thriller,2014
129354,Focus,Comedy|Crime|Drama|Romance,2015
129397,Marvel One-Shot: Item 47,Action|Fantasy|Sci-Fi,2012
129428,The Second Best Exotic Marigold Hotel,Comedy|Drama,2015
129514,George Carlin: It's Bad for Ya!,Comedy,2008
129657,Tracers,Action,2015
129659,"McFarland, USA",Drama,2015
129737,Unfinished Business,Comedy,2015
129779,Ghost in the Shell Arise - Border 1: Ghost Pain,Action|Animation|Sci-Fi,2013
129937,Run All Night,Action|Crime|Drama|Thriller,2015
130050,Digging Up the Marrow,Drama|Fantasy|Horror|Mystery|Thriller,2014
130052,Clown,Drama|Horror,2014
130073,Cinderella,Children|Drama|Fantasy|Romance,2015
130083,Kidnapping Mr. Heineken,Action|Crime|Drama|Thriller,2015
130087,The Cobbler,Comedy|Drama|Fantasy,2015
130444,Ruby Red,Adventure|Children|Fantasy|Sci-Fi,2013
130450,Pan,Adventure|Children|Fantasy,2015
130452,While We're Young,Comedy|Drama,2014
130482,Too Late for Tears,Crime|Drama|Film-Noir|Mystery|Thriller,1949
130490,Insurgent,Action|Sci-Fi|Thriller,2015
130498,La vérité si je mens !,Comedy,1997
130518,The Amazing Screw-On Head,Action|Adventure|Animation|Comedy|Sci-Fi,2006
130520,Home,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2015
130576,Midnight Special,Drama|Sci-Fi,2015
130578,"Gunman, The",Action|Thriller,2015
130634,Furious 7,Action|Crime|Thriller,2015
130686,The Final Girls,Comedy|Horror,2015
130840,Spring,Horror|Romance|Sci-Fi,2015
130842,Power/Rangers,Action|Adventure|Sci-Fi,2015
130970,George Carlin: Life Is Worth Losing,Comedy,2005
130976,Legend No. 17,Drama,2013
130978,Love and Pigeons,Comedy|Romance,1985
131013,Get Hard,Comedy|Crime,2015
131023,That Sugar Film,Documentary,2014
131098,Saving Santa,Animation|Children|Comedy,2013
131104,The Brain,Comedy|Crime,1969
131130,Tom and Jerry: A Nutcracker Tale,Animation|Comedy,2007
131237,What Men Talk About,Comedy,2010
131439,Kill Me Three Times,Thriller,2014
131480,Poker Night,Action|Crime|Thriller,2014
131578,Reckless Kelly,Comedy,1994
131610,Willy/Milly,Comedy|Fantasy,1986
131656,Shaun the Sheep Movie,Adventure|Animation|Children|Comedy,2015
131714,Last Knights,Action|Adventure,2015
131724,The Jinx: The Life and Deaths of Robert Durst,Documentary,2015
131739,Batman vs. Robin,Action|Adventure|Animation,2015
131749,Libre et assoupi,Comedy,2014
131796,Woman in Gold,Drama,2015
131826,Iliza Shlesinger: Freezing Hot,Comedy,2015
131920,The Road Within,Comedy|Drama,2014
131934,The Malibu Bikini Shop,Comedy,1986
132046,Tomorrowland,Action|Adventure|Children|Mystery|Sci-Fi,2015
132084,Let It Be Me,(no genres listed),1995
132153,Buzzard,Comedy|Drama|Horror,2015
132157,Paul Blart: Mall Cop 2,Action|Comedy|Crime,2015
132333,Seve,Documentary|Drama,2014
132335,Breathe,Drama,2014
132362,Patlabor 2: The Movie,Action|Animation|Sci-Fi,1993
132422,Da Sweet Blood of Jesus,Comedy|Romance|Thriller,2014
132424,The Longest Ride,Drama|Romance,2015
132454,Girltrash: All Night Long,Comedy|Crime|Drama,2014
132462,Sword of Vengeance,Action|Adventure|Drama,2014
132488,Lovesick,Comedy|Romance,2014
132496,Danny Collins,Comedy|Drama,2015
132584,The Even Stevens Movie,Children|Comedy,2003
132618,Kite,Action|Crime|Drama|Mystery|Thriller,2014
132660,Man Up,Comedy|Romance,2015
132796,San Andreas,Action|Drama|Thriller,2015
132800,Welcome to Me,Comedy|Drama,2014
132888,Comedy Central Roast of James Franco,Comedy,2013
133115,We Could Be King,Documentary,2014
133195,Hitman: Agent 47,Action|Crime|Thriller,2015
133217,B/W,Comedy|Crime|Sci-Fi,2015
133281,Ricki and the Flash,Comedy|Drama,2015
133365,Partisan,Drama|Thriller,2015
133377,Infini,Horror|Sci-Fi|Thriller,2015
133419,Pitch Perfect 2,Comedy,2015
133545,Just Before I Go,Comedy|Drama,2014
133645,Carol,Drama|Romance,2015
133712,Office Romance,Comedy|Romance,1977
133716,Bootleggers,Comedy|Crime,1961
133771,The Lobster,Comedy|Romance|Sci-Fi,2015
133780,Güeros,Comedy|Drama,2014
133782,Maggie,Drama|Horror|Thriller,2015
133798,Hot Pursuit,Action|Comedy,2015
133802,Slow West,Action|Thriller|Western,2015
133832,The Green Inferno,Horror|Thriller,2014
133867,Barely Lethal,Action|Adventure|Comedy,2015
133879,Carry On Don't Lose Your Head,Comedy,1966
134004,What Love Is,Comedy|Romance,2007
134019,The Monkey King,Animation,1964
134021,5 to 7,Comedy|Drama|Romance,2014
134041,Afonya,Comedy|Drama|Romance,1975
134095,My Love,Animation|Drama,2006
134109,Radio Day,Comedy,2008
134130,The Martian,Adventure|Drama|Sci-Fi,2015
134158,Return to Sender,Thriller,2015
134170,Kung Fury,Action|Comedy|Fantasy|Sci-Fi,2015
134184,Elections Day,Comedy,2007
134214,Youth,Drama,2015
134246,Survivor,Action|Thriller,2015
134248,Hot Girls Wanted,Documentary,2015
134252,That Munchhausen,Comedy|Drama|Fantasy,1979
134326,The Taming of the Scoundrel,Comedy,1980
134334,Phir Hera Pheri,Comedy,2006
134368,Spy,Action|Comedy|Crime,2015
134393,Trainwreck,Comedy|Romance,2015
134515,BMX Bandits,Adventure|Crime|Drama,1983
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,Documentary,2014
134528,Aloha,Comedy|Drama|Romance,2015
134775,Dragon Blade,Action|Adventure|Drama,2015
134783,Entourage,Comedy,2015
134796,Bitter Lake,Documentary,2015
134808,No Way Jose,Comedy,2015
134847,Ghost Graduation,Comedy,2012
134849,Duck Amuck,Animation|Children|Comedy,1953
134853,Inside Out,Adventure|Animation|Children|Comedy|Drama|Fantasy,2015
134859,The Wolfpack,Documentary,2015
134861,Trevor Noah: African American,(no genres listed),2013
134881,Love & Mercy,Drama,2014
135133,The Hunger Games: Mockingjay - Part 2,Adventure|Sci-Fi,2015
135137,Pixels,Action|Comedy|Sci-Fi,2015
135143,Fantastic Beasts and Where to Find Them,Fantasy,2016
135198,The Hairdresser,Comedy|Drama,2010
135216,The Star Wars Holiday Special,Adventure|Children|Comedy|Sci-Fi,1978
135288,Mr. Holmes,Drama|Mystery,2015
135436,The Secret Life of Pets,Animation|Comedy,2016
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Action|Animation|Crime|Sci-Fi,2005
135518,Self/less,Action|Mystery|Sci-Fi|Thriller,2015
135532,The Last Witch Hunter,Action|Adventure|Fantasy,2015
135534,Krampus,Comedy|Fantasy|Horror,2015
135536,Suicide Squad,Action|Crime|Sci-Fi,2016
135567,Independence Day: Resurgence,Action|Adventure|Sci-Fi,2016
135569,Star Trek Beyond,Action|Adventure|Sci-Fi,2016
135777,Golmaal,Children|Comedy,2006
135787,Bruce Lee: A Warrior's Journey,Documentary,2000
135803,Five Element Ninjas,Action,1982
135815,The Magnificent Ruffians,Action|Drama,1979
135861,Ted 2,Comedy,2015
135885,Absolutely Anything,Comedy|Sci-Fi,2015
135887,Minions,Adventure|Animation|Children|Comedy,2015
135937,The Silence of the Hams,Comedy|Thriller,1994
136012,Bloodsport III,Action|Thriller,1996
136016,The Good Dinosaur,Adventure|Animation|Children|Comedy|Fantasy,2015
136018,Black Mass,Crime|Drama,2015
136020,Spectre,Action|Adventure|Crime,2015
136024,The Professional: Golgo 13,Action|Animation|Crime,1983
136297,Mortal Kombat: The Journey Begins,Action|Animation,1995
136305,Sharknado 3: Oh Hell No!,Horror|Sci-Fi,2015
136341,Scooby-Doo! and the Samurai Sword,Animation|Children|Comedy,2009
136353,Scooby-Doo! and the Loch Ness Monster,Animation|Children|Comedy,2004
136355,Big Top Scooby-Doo!,Animation|Children|Comedy,2012
136359,Scooby-Doo Goes Hollywood,Animation|Children|Comedy,1979
136443,Gabriel Iglesias: Hot and Fluffy,Comedy,2007
136445,George Carlin: Back in Town,Comedy,1996
136447,George Carlin: You Are All Diseased,Comedy,1999
136449,Ghost in the Shell 2.0,Action|Animation|Sci-Fi,2008
136469,Larry David: Curb Your Enthusiasm,Comedy,1999
136471,Kevin Hart: Laugh at My Pain,Comedy|Documentary,2011
136503,Tom and Jerry: Shiver Me Whiskers,Animation|Children|Comedy,2006
136511,Jeff Dunham: All Over the Map,Comedy,2014
136540,The FP,Comedy,2012
136556,Kung Fu Panda: Secrets of the Masters,Animation|Children,2011
136562,Steve Jobs,Drama,2015
136564,Macbeth,Drama,2015
136598,Vacation,Adventure|Comedy,2015
136602,Creep,Horror|Thriller,2014
136654,The Face of an Angel,Drama,2015
136664,Wild Horses,Crime|Drama,2015
136666,Search Party,Comedy,2014
136778,The Squeeze,Comedy|Drama,2015
136786,Careful What You Wish For,Thriller,2015
136800,Robot Overlords,Action|Adventure|Sci-Fi,2014
136816,Bad Asses on the Bayou,Action|Comedy,2015
136834,The Eye: Infinity,Horror,2005
136838,Kiss me Kismet,Comedy|Romance,2006
136840,Da geht noch was!,Comedy|Drama|Romance,2013
136850,Villain,Crime|Drama|Thriller,1971
136859,The Lovers,Action|Adventure|Romance|Sci-Fi,2015
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016
136912,God Loves Caviar,Adventure,2012
136958,Mortuary,Horror,1983
137218,April Morning,Drama,1988
137337,Amy,Documentary,2015
137345,That Demon Within,Crime|Thriller,2014
137517,Carnival Magic,Drama|Fantasy,1981
137595,Magic Mike XXL,Comedy|Drama,2015
137857,The Jungle Book,Adventure|Drama|Fantasy,2016
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,Action|Adventure|Animation,1993
137863,Dragon Ball Z: Resurrection of F,Action|Adventure|Animation|Fantasy,2015
138036,The Man from U.N.C.L.E.,Action|Adventure|Comedy,2015
138186,Sorrow,Crime|Drama|Horror,2015
138204,7 Days in Hell,Comedy,2015
138208,The Walk,Adventure|Drama|Thriller,2015
138210,13 Hours,Drama,2016
138396,There Will Come a Day,Comedy|Drama,2013
138546,The Opposite Sex,Comedy,2014
138610,The Gallows,Horror|Thriller,2015
138632,Tokyo Tribe,Action|Crime|Drama|Sci-Fi,2014
138702,Feast,Animation|Children|Comedy|Drama|Romance,2014
138798,Joe Dirt 2: Beautiful Loser,Comedy,2015
138835,Return to Treasure Island,Adventure|Animation|Comedy,1988
138966,Nasu: Summer in Andalusia,Animation,2003
139052,Dark Places,Drama|Mystery|Thriller,2015
139130,Afro Samurai,Action|Adventure|Animation|Drama|Fantasy,2007
139157,Massu Engira Maasilamani,Comedy|Horror|Thriller,2015
139385,The Revenant,Adventure|Drama,2015
139415,Irrational Man,Crime|Drama,2015
139511,Exte: Hair Extensions,Horror,2007
139640,Ooops! Noah is Gone...,Animation,2015
139642,Southpaw,Action|Drama,2015
139644,Sicario,Crime|Drama|Mystery,2015
139655,Goodnight Mommy (Ich seh ich seh),Drama|Fantasy|Horror|Thriller,2014
139717,10 Cent Pistol,Crime|Thriller,2015
139747,Before We Go,Romance,2014
139855,Anomalisa,Animation|Comedy|Fantasy,2015
139857,Colonia,Thriller,2016
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers,Action|Animation|Sci-Fi|Thriller,2013
139915,How to Make Love Like an Englishman,Comedy|Romance,2014
139994,Fracchia contro Dracula,Comedy|Horror,1985
140016,Always Watching: A Marble Hornets Story,Horror,2015
140038,Madly in Love,Comedy,1981
140110,The Intern,Comedy,2015
140133,Hollywood Chainsaw Hookers,Comedy|Horror,1988
140162,Love,Drama|Romance,2015
140174,Room,Drama,2015
140237,The Runner,Drama,2015
140247,The Gift,Drama|Horror,2015
140265,George Carlin: Jammin' in New York,Comedy,1992
140267,The Witch,Horror,2015
140289,Men & Chicken,Comedy|Drama,2015
140301,The Escort,Comedy|Romance,2015
140359,Doctor Who: The Waters of Mars,Adventure|Children|Sci-Fi,2009
140481,"Family Guy Presents: Something, Something, Something, Dark Side",Animation|Comedy|Sci-Fi,2009
140523,"Visit, The",Comedy|Horror,2015
140525,Secret in Their Eyes,Crime|Drama|Mystery,2015
140541,The Electric Hotel,Animation|Comedy|Sci-Fi,1908
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail,Comedy|Documentary,2015
140627,Battle For Sevastopol,Drama|Romance|War,2015
140711,American Ultra,Action|Comedy|Sci-Fi|Thriller,2015
140715,Straight Outta Compton,Drama,2015
140725,Cop Car,Crime|Thriller,2015
140737,The Lost Room,Action|Fantasy|Mystery,2006
140816,Tangerine,Comedy|Drama,2015
140850,Every Secret Thing,Crime|Drama|Mystery|Thriller,2014
140852,964 Pinocchio,Horror|Sci-Fi,1991
140928,Joy,Comedy|Drama,2015
140956,Ready Pla,Action|Sci-Fi|Thriller,r On
141004,Victor Frankenstein,Drama|Horror|Sci-Fi,2015
141131,Guardians,(no genres listed),2016
141400,Invincible Shaolin,Action,1978
141408,Scouts Guide to the Zombie Apocalypse,Action|Comedy|Horror,2015
141422,Suffragette,Drama,2015
141513,Fort Tilden,Comedy,2014
141544,Turbo Kid,Action|Adventure|Sci-Fi,2015
141646,The Unauthorized Saved by the Bell Story,Comedy|Drama,2014
141668,War Room,Drama,2015
141688,Legend,Crime|Thriller,2015
141718,Deathgasm,Comedy|Horror,2015
141749,The Danish Girl,Drama,2015
141799,Cooties,Comedy|Horror,2015
141810,Autumn Marathon,Comedy|Drama,1979
141816,12 Chairs,Adventure|Comedy,1976
141818,Ordinary Miracle,Comedy|Drama|Fantasy|Romance,1978
141820,Old Men: Robbers,Comedy,1971
141830,Unbelievable Adventures of Italians in Russia,Adventure|Comedy,1974
141836,It Can't Be!,Comedy,1975
141844,12 Chairs,Adventure|Comedy,1971
141846,Steve Jobs: The Man in the Machine,Documentary,2015
141866,Green Room,(no genres listed),2015
141890,Beasts of No Nation,Drama|War,2015
141928,Bloodsucking Bastards,Comedy|Horror,2015
141994,Saving Christmas,Children|Comedy,2014
142020,Oscar,Comedy,1967
142056,Iron Man & Hulk: Heroes United,Action|Adventure|Animation,2013
142074,Knock Knock,Crime|Horror|Thriller,2015
142115,The Blue Planet,Documentary,2001
142196,Cornered!,Comedy|Horror,2009
142222,Demolition,Drama,2016
142366,Cigarette Burns,Horror|Thriller,2005
142372,Our Brand Is Crisis,Comedy|Drama,2015
142420,High Rise,Action|Drama|Sci-Fi,2015
142422,The Night Before,Comedy,2015
142424,Into the Forest,Drama|Sci-Fi,2015
142444,The Editor,Comedy|Horror|Mystery,2015
142448,Everest,Adventure|Drama|Thriller,2015
142456,The Brand New Testament,(no genres listed),2015
142488,Spotlight,Thriller,2015
142507,Pawn Sacrifice,Drama,2015
142509,Hardcore Henry,Action|Adventure|Sci-Fi,2015
142536,Burnt,Drama,2015
142550,Ryuzo and the Seven Henchmen,Action|Comedy,2015
142558,If I Were a Rich Man,Comedy,2002
142598,Last Shift,Horror,2014
142602,"F*ck You, Goethe 2",Comedy,2015
142831,Garam Masala,Comedy,2005
142961,Life Eternal,Comedy|Crime|Thriller,2015
142997,Hotel Transylvania 2,Animation|Comedy,2015
143001,Anti-Social,Crime,2015
143031,Jump In!,Comedy|Drama|Romance,2007
143245,The Little Prince,Animation|Fantasy,2015
143255,Narcopolis,Mystery|Sci-Fi|Thriller,2014
143257,Ashby,Comedy|Drama,2015
143355,Wonder Woman,Action|Adventure|Fantasy,2017
143365,The Circle,Drama|Sci-Fi|Thriller,2016
143367,Silence,Drama|Thriller,2016
143385,Bridge of Spies,Drama|Thriller,2015
143410,Hye,(no genres listed), Roa
143458,The Great Hypnotist,Drama|Mystery|Thriller,2014
143472,Into the Grizzly Maze,Action|Horror|Thriller,2015
143511,Human,Documentary,2015
143525,Chasuke's Journey,Comedy|Drama,2015
143559,L.A. Slasher,Comedy|Crime|Fantasy,2015
143859,"Hail, Caesar!",Comedy,2016
143896,How To Change The World,Documentary,2015
143969,Er ist wieder da,Comedy,2015
144210,Just Eat It: A Food Waste Story,Documentary,2014
144222,Bros Before Hos,Comedy,2013
144262,Slow Learners,Comedy|Romance,2015
144352,Unforgiven,Action|Crime|Drama,2013
144478,"Sex, Drugs & Taxation",Comedy|Drama,2013
144522,Sky High,Action|Horror|Thriller,2003
144606,Confessions of a Dangerous Mind,Comedy|Crime|Drama|Romance|Thriller,2002
144620,Goosebumps,Adventure|Comedy|Horror,2015
144714,The Perfect Guy,Drama|Thriller,2015
144716,Rock the Kasbah,Comedy,2015
144734,Freaks of Nature,Comedy|Horror|Sci-Fi,2015
144976,Bone Tomahawk,Horror|Western,2015
145080,Extraordinary Tales,Animation|Horror|Mystery,2015
145150,The Dressmaker,Comedy|Drama|Thriller,2015
145283,Nowitzki: The Perfect Shot,Documentary,2014
145418,Trumbo,Drama,2015
145491,Our Lips Are Sealed,Children|Comedy|Drama,2000
145724,Idaho Transfer,Sci-Fi,1973
145745,Witch Hunt,Crime|Drama,1999
145839,Concussion,Drama,2015
145935,"Peanuts Movie, The",Adventure|Animation|Children|Comedy,2015
145951,Bloodsport: The Dark Kumite,Action|Thriller,1999
145994,Formula of Love,Comedy,1984
146024,A Man from Boulevard des Capucines,Comedy|Romance|Western,1987
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,Crime|Mystery,1981
146210,Blue Mountain State: The Rise of Thadland,Comedy,2015
146244,Dil To Pagal Hai,Comedy|Drama|Romance,1997
146309,The Boy and the Beast,Action|Adventure|Animation,2015
146656,Creed,Drama,2015
146662,Dragons: Gift of the Night Fury,Adventure|Animation|Comedy,2011
146682,Twinsters,Documentary,2015
146684,Cosmic Scrat-tastrophe,Animation|Children|Comedy,2015
146688,Solace,Fantasy|Mystery|Thriller,2015
146730,Lost in the Sun,Action|Drama|Thriller,2015
146986,Le Maître d'école,Comedy,1981
147002,Eros,Drama|Romance,2004
147142,Those Happy Days,Children|Comedy,2006
147196,The Girls,Comedy|Romance,1961
147250,The Adventures of Sherlock Holmes and Doctor,(no genres listed),atso
147282,What Men Still Talk About,Comedy,2011
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,Crime|Mystery,1983
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,Crime|Mystery,1986
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,Crime|Mystery,1980
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,Crime,1979
147330,Sherlock Holmes and Dr. Watson: Acquaintance,Crime,1979
147372,Doctor Who: Last Christmas,Adventure|Drama|Fantasy|Sci-Fi,2014
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe",Adventure|Drama,2011
147376,Doctor Who: A Christmas Carol,Sci-Fi,2010
147378,Doctor Who: Planet of the Dead,Adventure|Children|Drama|Sci-Fi,2009
147380,Doctor Who: The Next Doctor,Adventure|Children|Drama|Sci-Fi,2008
147382,Doctor Who: Voyage Of The Damned,Action|Sci-Fi,2007
147384,Doctor Who: The Runaway Bride,Sci-Fi,2007
147410,A Perfect Day,Comedy|Drama,2015
147657,Masked Avengers,Action,1981
147662,Return of the One-Armed Swordsman,Action|Adventure,1969
147936,The Lord's Lantern in Budapest,Comedy|Drama,1999
148166,Hitchcock/Truffaut,Documentary,2015
148172,The 5th Wave,Adventure|Sci-Fi|Thriller,2016
148238,A Very Murray Christmas,Comedy,2015
148424,Chi-Raq,Comedy|Drama,2015
148482,Truth,Drama,2015
148592,Just Jim,Comedy,2015
148626,"Big Short, The",Drama,2015
148632,Applesauce,Comedy,2015
148652,The Ridiculous 6,Comedy|Western,2015
148667,John Mulaney: The Comeback Kid,Comedy,2015
148671,Saw,Crime|Horror,2003
148675,North Pole: Open For Christmas,Children|Fantasy,2015
148709,Mojave,Thriller,2015
148775,Wizards of Waverly Place: The Movie,Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,2009
148881,World of Tomorrow,Animation|Comedy,2015
148888,Zoolander 2,Comedy,2016
148956,How to Be Single,Comedy|Romance,2016
148978,Blue Exorcist: The Movie,Animation|Fantasy|Horror|Mystery,2012
148982,Devil Dog: The Hound of Hell,Horror,1978
149011,He Never Died,Comedy|Drama|Horror,2015
149144,Parasyte: Part 1,Horror|Sci-Fi,2014
149146,Parasyte: Part 2,Horror|Sci-Fi,2015
149330,A Cosmic Christmas,(no genres listed),1977
149334,Nocturnal ,Drama|Thriller,imal
149350,Lumberjack Man,Comedy|Horror,2015
149352,Daddy's Home,Comedy,2015
149354,Sisters,Children|Comedy,2015
149380,'Tis the Season for Love,Romance,2015
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016
149508,Spellbound,Comedy|Romance,2011
149566,Unicorn City,Comedy|Romance,2012
149590,Standoff,Thriller,2016
149612,Swelter,Action|Drama|Thriller,2014
149830,Pride and Prejudice and Zombies,Comedy|Horror|Romance|Thriller,2016
149902,Garm Wars: The Last Druid,Action|Sci-Fi|Thriller,2014
150254,The Devil's Candy,Horror,2015
150401,Close Range,Action|Crime,2015
150548,Sherlock: The Abominable Bride,Action|Crime|Drama|Mystery|Thriller,2016
150554,The Love Bug,Adventure|Children|Comedy|Fantasy,1997
150596,Doctor Who: The Husbands of River Song,Comedy|Drama|Sci-Fi,2015
150604,Moonwalkers,Comedy,2015
150696,Tomorrow,Documentary,2015
150993,Anacleto: Agente secreto,Action|Comedy,2015
151311,Wiener-Dog,Comedy,2016
151315,Ride Along 2,Action|Comedy,2016
151317,Maggie's Plan,Comedy,2015
151455,Eddie the Eagle,Comedy,2016
151479,The Flash 2 - Revenge of the Trickster,Action|Fantasy|Sci-Fi,1991
151501,Exposed,Drama,2016
151557,Stonewall,Drama,2015
151559,Frankenstein,Horror|Thriller,2015
151653,Welcome to Happiness,Comedy|Drama|Fantasy,2015
151687,Risen,Children|Drama,2016
151695,The Survivalist,Drama|Sci-Fi|Thriller,2015
151739,Dirty Grandpa,Comedy,2016
151745,Reptilicus,Horror|Sci-Fi,1961
151759,Requiem for the American Dream,Documentary,2015
151763,Death Note Rewrite: Genshisuru Kami,Mystery,2007
151769,Three from Prostokvashino,Animation,1978
151777,The Finest Hours,Drama|Thriller,2016
151781,Ghost in the Shell: Solid State Society,Action|Animation|Crime|Sci-Fi|Thriller,2006
152037,Grease Live,(no genres listed),2016
152063,Gods of Egypt,Adventure|Fantasy,2016
152065,Embrace of the Serpent,Adventure|Drama,2016
152071,Race,Drama,2016
152077,10 Cloverfield Lane,Thriller,2016
152079,London Has Fallen,Action|Crime|Thriller,2016
152081,Zootopia,Action|Adventure|Animation|Children|Comedy,2016
152083,Whiskey Tango Foxtrot,Comedy|War,2016
152085,Desierto,Drama,2016
152091,The Brothers Grimsby,Comedy,2016
152105,Dad's Army,Comedy,1971
152173,Michael Jackson's Thriller,Horror,1983
152270,The Wait,Drama,2015
152284,War and Peace,Drama|Romance,2016
152372,Southbound,Horror,2016
152591,Ip Man 3,Action,2015
152658,Santa's Little Helper,Children,2015
152711,Who Killed Chea Vichea?,Documentary,2010
152970,Hunt for the Wilderpeople,Adventure|Comedy,2016
153070,Rabbits,Comedy|Drama|Fantasy,2002
153236,Genius Party,Animation,2007
153386,Long Live Ghosts!,Children|Comedy|Fantasy,1977
153408,Tears for Sale,Comedy|Drama|Fantasy,2008
154065,Dad's Army,Comedy,2016
154358,The Barkley Marathons: The Race That Eats Its Young,Documentary,2015
154975,Merci Patron !,Comedy|Documentary,2016
155064,The Neon Demon,Drama|Horror|Mystery,2016
155168,Fraktus,Comedy,2012
155288,Eye in the Sky,Drama|Thriller|War,2016
155358,Camino,Action|Adventure|Thriller,2016
155509,Mr. Right,Action|Comedy|Romance,2016
155589,Noin 7 veljestä,(no genres listed),1968
155659,Florence Foster Jenkins,Comedy|Drama,2016
155743,My Big Fat Greek Wedding 2,Comedy,2016
155774,Neon Bull,Adventure,2015
155812,Get a Job,Comedy,2016
155820,Keanu,Comedy,2016
155892,Me Him Her,Comedy,2015
156025,Ice Age: The Great Egg-Scapade,Adventure|Animation|Children|Comedy,2016
156371,Everybody Wants Some,Comedy,2016
156387,Sing Street,Drama,2016
156553,Zoom,Animation|Comedy|Drama,2015
156605,P,(no genres listed),erso
156607,The Huntsman Winter's War,Action|Adventure|Drama|Fantasy,2016
156609,Neighbors 2: Sorority Rising,Comedy,2016
156675,Project X,Mystery|Sci-Fi,1968
156706,The Trust,Crime|Thriller,2016
156726,Hush,Thriller,2016
156781,Jimmy Carr: Telling Jokes,Comedy,2009
156783,Jimmy Carr: Making People Laugh,Comedy,2010
157108,Texas - Doc Snyder hält die Welt in Atem,Comedy|Western,1993
157110,00 Schneider - Jagd auf Nihil Baxter,Comedy|Crime,1994
157122,The Man Who Knew Infinity,Drama,2016
157130,Despite the Falling Snow,Drama|Romance|Thriller,2016
157172,Wizards of the Lost Kingdom II,Action|Fantasy,1989
157200,Money Monster,Drama|Thriller,2016
157270,Barbershop: The Next Cut,Comedy,2016
157296,Finding Dory,Adventure|Animation|Comedy,2016
157312,The Boss,Comedy,2016
157340,The Angry Birds Movie,Animation|Comedy,2016
157369,Bakuman,Comedy|Drama,2015
157407,I Am Wrath,Action|Crime|Drama|Thriller,2016
157432,Precious Cargo,Action|Crime,2016
157699,Snowden,Drama|Thriller,2016
157775,Tenchi Muyô! In Love,Animation|Comedy,1996
157865,Ratchet & Clank,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2016
158022,Kicking Off,Comedy,2016
158027,SORI: Voice from the Heart,Drama|Sci-Fi,2016
158035,Gintama: The Final Chapter - Be Forever Yorozuya,Action|Animation|Comedy,2013
158238,The Nice Guys,Crime|Mystery|Thriller,2016
158254,Kindergarten Cop 2,Action|Comedy,2016
158388,Buck Rogers in the 25th Century,Sci-Fi,1979
158398,World of Glory,Comedy,1991
158402,The Crew,Action,2016
158528,The Shallows,Drama|Thriller,2016
158721,Gen-X Cops,Action|Comedy|Thriller,1999
158783,The Handmaiden,Drama|Romance|Thriller,2016
158813,Alice Through the Looking Glass,Adventure|Children|Fantasy,2016
158830,The BFG,Children|Fantasy,2016
158842,My Scientology Movie,Documentary,2016
158872,Sausage Party,Animation|Comedy,2016
158874,Karate Bullfighter,Action|Drama,1975
158882,All Yours,Comedy|Drama|Romance,2016
158956,Kill Command,Action|Horror|Sci-Fi,2016
158966,Captain Fantastic,Drama,2016
158972,Toni Erdmann,Drama,2016
159061,The Wailing,Mystery|Thriller,2016
159069,Comedy of the Strict Regime,Comedy,1993
